gene	Toy_1	Toy_2	Toy_3	Toy_4
APPL1	35.9466659073209	29.2240891006192	55.0445721066517	35.9034026943201
APRT	347.939362645271	341.716980133565	326.300963112859	341.034433104523
AQP1	0.457913727563539	0.468372291824878	0.644959354453462	0.302427359999827
AQP3	87.054792950347	56.4843689258103	23.5524058010752	26.7662515905348
AQP5	0.43375013613001	0.73371621734836	0.705443710794033	0.359007897849752
AQP7	1.34725684849602	1.19202812468212	0.632300623841172	0.505387694971686
AQP9	21.6723081258553	42.3964326911822	41.3713525539532	109.231367381637
ARAP1	78.6969442924897	75.1215381100299	81.3095132694524	132.578953250466
ARAP2	45.2355126463766	63.638199010823	48.9423574612254	33.2476730173806
ARCN1	124.687211859174	116.512335280401	115.745527005923	124.563556010934
AREG	36.3962118735651	30.541421234461	57.8661851544626	26.807130370157
ARF1	619.480035224974	752.73617281476	775.793921459367	1023.33654744263
ARF4	179.51249678557	234.902862577203	202.032891680728	264.737993880391
ARF5	110.477714849515	115.34047060708	128.061874006525	174.816682357985
ARF6	200.190257113905	252.510221801373	252.075056841605	216.907056252951
ARFGAP3	61.677603008484	83.2607191688565	60.3007398307348	66.1170423247043
ARFGEF1	50.5982365362878	39.8065200637368	31.8807338359095	32.8406219005766
ARG1	10.7807919327193	10.2581459388324	9.34524187087513	6.64687736219441
ARG2	4.56213589881628	4.6743805952378	3.83890861949862	2.72493664316151
ARGLU1	362.042238925622	326.482126374804	246.382641254537	214.291445104926
ARHGAP15	249.778824936223	268.119703430848	194.038657694457	153.701277894934
ARHGAP17	53.7708088818609	46.0487593204354	88.66289023682	63.0412564020234
ARHGAP18	9.25716452933704	16.1206619733445	10.305868602991	12.092525932633
ARHGAP24	13.0674313189908	12.367254442281	37.282432186262	26.0019647226959
ARHGAP25	218.90505155262	251.510583222493	229.721307877855	168.894216443754
ARHGAP26	25.6918637680127	35.1452768035711	24.113346275634	41.4337324497469
ARHGAP27	84.1366780334338	75.8733032564009	96.2713059686394	116.835125975914
ARHGAP29	1.49475004857441	1.29520092495746	0.800050474193624	1.03276404353054
ARHGAP30	275.723685125531	223.864789813199	215.622465035042	269.439599824638
ARHGAP31	6.55222494802508	7.49699437285876	7.45697092944054	14.3607147101472
ARHGAP44	2.70489840189539	2.73747180087344	1.59654603382236	1.20402084144368
ARHGAP8	1.14565336086646	1.38695256501262	0.81713551347953	0.537723628355952
ARHGAP9	238.904735612666	204.813311265645	184.355661087319	205.223468793775
ARHGDIA	121.156241113943	96.5189150094286	110.085195362096	101.412114360377
ARHGDIB	3340.91839333033	4212.79868801695	3325.90796553291	3523.30152655715
ARHGEF1	548.204005688484	335.086789752096	309.423464997494	309.092225601861
ARHGEF18	130.971938565309	72.0270721788536	103.282508843775	68.9284148748797
ARHGEF2	75.223366397694	54.7549507925572	68.028700053807	68.7771613345477
ARHGEF3	162.703594519544	165.503244231701	105.258071652678	103.214011709476
ARHGEF4	0.89043207978129	0.932897615645233	0.688648268528674	0.421256021016184
ARHGEF7	63.2583724871861	49.601817099228	62.1942711449071	46.0978470698083
ARID1A	83.6827111746891	60.7420141438401	65.4896880720023	53.3345024062374
ARID1B	60.348618945741	55.351648441424	58.3679155657082	38.6217745225427
ARID3A	6.91382323902886	7.88026689886791	8.95378045901168	13.3140989811734
ARID4A	70.7360965239738	75.1945116529546	63.5031858677368	50.5456032048289
ARID4B	130.164646028889	123.379945798836	114.10807849942	84.1660740399974
ARID5A	123.716832110931	87.7744609976769	111.206295366939	92.3693282346625
ARID5B	88.6086482756333	94.9876736133949	108.698612918372	55.9030854513616
ARIH1	13.0855940363283	10.8193927884455	11.9403683447515	8.55405811378197
ARL14EP	46.517617938293	52.6691823093571	41.4818268297711	34.9179865619623
ARL2	31.5183077066626	36.5505230064633	32.0941763474118	30.5865426884364
ARL3	7.7101834652937	11.1096620524038	6.43715651830277	8.81496087530752
ARL4A	33.2343257616404	33.0724558120652	53.6930157626788	40.6570968235836
ARL4C	211.160221540155	205.704151154936	115.529626902374	90.4274390800161
ARL5A	14.9516999510813	13.6017375614632	19.6937993128011	15.5197324331512
ARL5B	15.3656636775133	14.4884742630336	23.9967474590865	20.1110594516897
ARL6IP1	208.068083678105	287.175866858185	237.654026632333	218.619335538388
ARL6IP5	451.565625541625	598.945071753303	432.336653826773	532.51431691306
ARL6IP6	15.6513249864289	17.4022136317616	15.6759058750587	14.5030690983678
ARL8A	23.43109013911	17.1950557032061	31.8050627833674	25.2774623523189
ARL8B	87.3997925665952	97.910211629056	93.7094519249034	121.78446626159
ARNT	52.0305097600001	52.7691436998018	50.1653187349136	62.0658383311869
ARPC1B	45.8286608243623	50.8885912926521	46.1186990106572	67.0354630502852
ARPC2	844.378096883566	1136.88718519495	906.154246643608	1178.44455677664
ARPC3	514.840109072569	658.674906188322	716.852668648701	931.498145719706
ARPC4	218.784626006559	296.382917929797	220.924942070469	283.298024676841
ARPC5	131.794889273382	175.486080827642	144.62412707416	236.015308182626
ARPC5L	42.7036849932582	45.8431212012562	48.222067496218	34.0186389128699
ARPP19	74.8297513593126	75.1970932729795	85.7237462506012	67.4279742924521
ARPP21	1.69920512032526	1.71156624473704	0.827155439263794	0.660729162787872
ARRB2	171.305474792459	211.920717554704	140.543308316156	235.360773708293
ARRDC1	60.1011942254958	55.8988888898147	61.7955966801033	82.2922188105625
ARRDC2	99.0354776855381	65.2601334163645	114.919642762085	75.3649953366161
ARRDC3	200.562296339333	263.648395926593	161.240165464722	129.167758228313
ARSA	39.6366778804981	29.6315857438529	26.6822758441957	30.137355826829
